,ID_VICTIMA,ID_HECHO,ROL,SEXO,EDAD,RANGO_ETAREO,FECHA,HORA,TIPO_DE_CALLE,CALLE,CRUCE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO
131,2016-0162-132,2016-0162,PEATON,MASCULINO,38,34_49,2016-12-07,5,AVENIDA,"LACROZE, FEDERICO AV.",FOREST AV.,15,-58.45396573,-34.58518167,PEATON,AUTO
132,2016-0163-133,2016-0163,CONDUCTOR,MASCULINO,23,18_33,2016-12-10,7,GRAL PAZ,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,11,-58.52340614,-34.59798754,MOTO,AUTO
133,2016-0164-134,2016-0164,CONDUCTOR,MASCULINO,29,18_33,2016-12-11,6,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,AUTO,AUTO
134,2016-0165-135,2016-0165,CICLISTA,MASCULINO,37,34_49,2016-12-12,8,AVENIDA,"GARCIA, MARTIN AV.",,4,-58.36926144,-34.62841919,BICICLETA,PASAJEROS
135,2016-0168-136,2016-0168,CONDUCTOR,MASCULINO,43,34_49,2016-12-13,10,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,MOTO,AUTO
136,2016-0169-137,2016-0169,CONDUCTOR,MASCULINO,24,18_33,2016-12-15,15,AVENIDA,NUÑEZ,"BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497,MOTO,PASAJEROS
137,2016-0170-138,2016-0170,PASAJERO_ACOMPAÑANTE,MASCULINO,21,18_33,2016-12-19,17,GRAL PAZ,"PAZ, GRAL. AV.",,12,-58.50598256,-34.56379980,MOTO,AUTO
138,2016-0171-139,2016-0171,CONDUCTOR,SD,SD,SD,2016-12-25,19,AUTOPISTA,"HUERGO, ING. AV.",AUTOPISTA 25 DE MAYO,1,-58.36607137,-34.62150748,MOTO,MOTO
139,2016-0172-140,2016-0172,CONDUCTOR,MASCULINO,38,34_49,2016-12-26,8,AVENIDA,"GARAY, JUAN DE AV.",CASTRO,5,-58.41918902,-34.63174259,MOTO,CARGAS
140,2016-0173-141,2016-0173,CONDUCTOR,MASCULINO,35,34_49,2016-12-26,19,AVENIDA,DIRECTORIO AV.,SAN PEDRITO AV.,7,-58.46749188,-34.63551751,MOTO,CARGAS
141,2016-0174-142,2016-0174,SD,SD,SD,SD,2016-12-27,0,AUTOPISTA,AUTOPISTA 25 DE MAYO,,0,.,.,SD,SD
142,2016-0175-143,2016-0175,PEATON,FEMENINO,SD,SD,2016-12-27,8,CALLE,"FALCON, RAMON L.,CNEL.",MEMBRILLAR,7,-58.46064174,-34.62960517,PEATON,BICICLETA
143,2016-0176-144,2016-0176,CONDUCTOR,MASCULINO,28,18_33,2016-12-28,1,AVENIDA,BELGRANO AV.,PASEO COLON AV.,1,-58.36956186,-34.61232875,MOTO,PASAJEROS
144,2016-0177-145,2016-0177,PEATON,FEMENINO,27,18_33,2016-12-29,4,CALLE,ARENALES,,14,-58.40966671,-34.58788235,PEATON,AUTO
145,2016-0178-146,2016-0178,PEATON,FEMENINO,7,<18,2016-12-30,16,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,SAAVEDRA,3,-58.40288226,-34.61544091,PEATON,MULTIPLE
146,2017-0001-147,2017-0001,CONDUCTOR,MASCULINO,18,18_33,2017-01-02,1,AVENIDA,"JUSTO, JUAN B. AV.",ACHUPALLAS,11,-58.46594230,-34.61028571,MOTO,CARGAS
147,2017-0003-148,2017-0003,PASAJERO_ACOMPAÑANTE,MASCULINO,33,18_33,2017-01-05,3,AVENIDA,OLAVARRIA,VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS,CARGAS
148,2017-0007-149,2017-0007,PEATON,MASCULINO,48,34_49,2017-01-11,17,CALLE,LIMA,MEXICO,1,-58.38161660,-34.61529543,PEATON,MULTIPLE
149,2017-0008-150,2017-0008,CONDUCTOR,MASCULINO,29,18_33,2017-01-16,0,CALLE,"CABRERA, JOSE A.",BONPLAND,14,-58.43917004,-34.58494351,MOTO,PASAJEROS
150,2017-0009-151,2017-0009,CONDUCTOR,MASCULINO,36,34_49,2017-01-16,13,AUTOPISTA,AUTOPISTA 25 DE MAYO,,5,-58.41595919,-34.62743346,MOTO,CARGAS
151,2017-0010-152,2017-0010,CONDUCTOR,MASCULINO,23,18_33,2017-01-16,16,AVENIDA,DIRECTORIO AV.,RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO
152,2017-0011-153,2017-0011,PASAJERO_ACOMPAÑANTE,FEMENINO,29,18_33,2017-01-22,2,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO
153,2017-0012-154,2017-0012,CONDUCTOR,MASCULINO,30,18_33,2017-01-24,14,CALLE,TRAFUL,"TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO,CARGAS
154,2017-0013-155,2017-0013,PEATON,MASCULINO,4,<18,2017-01-27,7,AVENIDA,"IRIARTE, GRAL. AV.",,4,-58.38972622,-34.65098981,PEATON,CARGAS
155,2017-0014-156,2017-0014,PASAJERO_ACOMPAÑANTE,FEMENINO,22,18_33,2017-01-28,8,AVENIDA,DONADO,ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE
156,2017-0015-157,2017-0015,PEATON,MASCULINO,82,>65,2017-02-02,15,AVENIDA,CORDOBA AV.,CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO
157,2017-0016-158,2017-0016,CONDUCTOR,MASCULINO,27,18_33,2017-02-03,5,AUTOPISTA,AUTOPISTA 25 DE MAYO,,1,-58.38099494,-34.62288231,MOTO,CARGAS
158,2017-0017-159,2017-0017,CONDUCTOR,MASCULINO,32,18_33,2017-02-06,8,AVENIDA,"JUSTO, JUAN B. AV.",PARAGUAY,14,-58.42901200,-34.58095431,MOTO,AUTO
159,2017-0018-160,2017-0018,CONDUCTOR,MASCULINO,30,18_33,2017-02-09,7,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,9,-58.50877521,-34.66977709,MOTO,AUTO
160,2017-0021-161,2017-0021,CONDUCTOR,MASCULINO,43,34_49,2017-02-18,5,CALLE,SARMIENTO,LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS
161,2017-0024-162,2017-0024,PEATON,MASCULINO,39,34_49,2017-02-23,20,AVENIDA,RIVADAVIA AV.,,7,-58.46589308,-34.62955795,PEATON,PASAJEROS
162,2017-0025-163,2017-0025,CONDUCTOR,MASCULINO,23,18_33,2017-02-24,17,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",RIVERA INDARTE AV.,7,-58.43614426,-34.65424640,MOTO,SD
163,2017-0026-164,2017-0026,PASAJERO_ACOMPAÑANTE,FEMENINO,23,18_33,2017-02-26,5,AVENIDA,"MORENO, PERITO AV.",FOURNIER,4,-58.41842777,-34.64979057,AUTO,OBJETO FIJO
164,2017-0026-165,2017-0026,CONDUCTOR,MASCULINO,19,18_33,2017-02-26,5,AVENIDA,"MORENO, PERITO AV.",FOURNIER,4,-58.41842777,-34.64979057,AUTO,OBJETO FIJO
165,2017-0027-166,2017-0027,PEATON,MASCULINO,SD,SD,2017-02-26,21,AVENIDA,CASEROS AV.,,1,-58.38332245,-34.63193250,PEATON,AUTO
166,2017-0028-167,2017-0028,PEATON,MASCULINO,87,>65,2017-02-28,9,AVENIDA,GAONA AV.,FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327,PEATON,AUTO
167,2017-0029-168,2017-0029,SD,MASCULINO,34,34_49,2017-03-07,2,CALLE,MOZART,TANDIL,9,-58.48501341,-34.64742455,SD,AUTO
168,2017-0030-169,2017-0030,CONDUCTOR,FEMENINO,27,18_33,2017-03-07,8,AVENIDA,MOZART,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,-58.47010988,-34.65872088,AUTO,PASAJEROS
169,2017-0031-170,2017-0031,PASAJERO_ACOMPAÑANTE,MASCULINO,70,>65,2017-03-11,1,CALLE,24 DE NOVIEMBRE,PAVON,3,-58.40997560,-34.62873635,AUTO,OBJETO FIJO
170,2017-0032-171,2017-0032,PASAJERO_ACOMPAÑANTE,FEMENINO,40,34_49,2017-03-12,5,GRAL PAZ,"PAZ, GRAL. AV.",LOS CEDROS,8,-58.48892175,-34.68359163,AUTO,AUTO
171,2017-0033-172,2017-0033,CONDUCTOR,MASCULINO,28,18_33,2017-03-12,7,GRAL PAZ,"PAZ, GRAL. AV.","GUTIERREZ, RICARDO",11,-58.52466448,-34.60325478,AUTO,AUTO
172,2017-0034-173,2017-0034,PEATON,MASCULINO,43,34_49,2017-03-13,7,CALLE,GODOY CRUZ,,14,-58.42554218,-34.57929036,PEATON,AUTO
173,2017-0035-174,2017-0035,CONDUCTOR,MASCULINO,28,18_33,2017-03-23,5,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO,OBJETO FIJO
174,2017-0035-175,2017-0035,PASAJERO_ACOMPAÑANTE,MASCULINO,32,18_33,2017-03-23,5,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO,OBJETO FIJO
175,2017-0035-176,2017-0035,PASAJERO_ACOMPAÑANTE,MASCULINO,30,18_33,2017-03-23,5,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO,OBJETO FIJO
176,2017-0036-177,2017-0036,PASAJERO_ACOMPAÑANTE,FEMENINO,SD,SD,2017-03-29,18,GRAL PAZ,"PAZ, GRAL. AV.",CAMPANA,12,-58.51452347,-34.58159762,MOTO,PASAJEROS
177,2017-0036-178,2017-0036,CONDUCTOR,MASCULINO,20,18_33,2017-03-29,18,GRAL PAZ,"PAZ, GRAL. AV.",CAMPANA,12,-58.51452347,-34.58159762,MOTO,PASAJEROS
178,2017-0037-179,2017-0037,CONDUCTOR,MASCULINO,41,34_49,2017-03-31,3,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO,CARGAS
179,2017-0038-180,2017-0038,CONDUCTOR,FEMENINO,40,34_49,2017-04-01,19,AVENIDA,"CASTAÑARES, AV.",LAUTARO,7,-58.44516857,-34.64363363,MOTO,AUTO
180,2017-0040-181,2017-0040,CONDUCTOR,MASCULINO,43,34_49,2017-04-03,9,AVENIDA,"GUIRALDES, INT.",,13,-58.43834197,-34.54560369,AUTO,MULTIPLE
181,2017-0041-182,2017-0041,CONDUCTOR,MASCULINO,17,<18,2017-04-03,23,CALLE,"FERNANDEZ MORENO, BALDOMERO",,7,-58.45485084,-34.63531854,MOTO,AUTO
182,2017-0042-183,2017-0042,CONDUCTOR,MASCULINO,SD,SD,2017-04-10,9,GRAL PAZ,"LUGONES, LEOPOLDO AV.",,14,.,.,MOTO,CARGAS
183,2017-0045-184,2017-0045,CONDUCTOR,MASCULINO,21,18_33,2017-04-14,6,CALLE,NOGOYA,,10,-58.52449285,-34.62454175,MOTO,OBJETO FIJO
184,2017-0047-185,2017-0047,CONDUCTOR,MASCULINO,37,34_49,2017-04-23,6,AVENIDA,ARGENTINA AV.,CORVALAN,8,-58.46713742,-34.67198790,MOTO,AUTO
185,2017-0049-186,2017-0049,PEATON,MASCULINO,22,18_33,2017-04-27,18,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",VARELA AV.,8,-58.43850413,-34.65554754,PEATON,PASAJEROS
186,2017-0050-187,2017-0050,CONDUCTOR,MASCULINO,46,34_49,2017-04-28,11,AUTOPISTA,AUTOPISTA PERITO MORENO,,9,.,.,MOTO,CARGAS
187,2017-0050-188,2017-0050,PASAJERO_ACOMPAÑANTE,MASCULINO,16,<18,2017-04-28,11,AUTOPISTA,AUTOPISTA PERITO MORENO,,9,.,.,MOTO,CARGAS
188,2017-0051-189,2017-0051,CONDUCTOR,MASCULINO,33,18_33,2017-05-01,3,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,7,.,.,AUTO,AUTO
189,2017-0052-190,2017-0052,PEATON,FEMENINO,47,34_49,2017-05-05,3,GRAL PAZ,"PAZ, GRAL. AV.",GOLETA SANTA CRUZ,8,-58.49413799,-34.68095739,PEATON,CARGAS
190,2017-0053-191,2017-0053,CONDUCTOR,MASCULINO,28,18_33,2017-05-05,20,CALLE,VIEYTES,VILLARINO,4,-58.37547846,-34.65326075,MOTO,CARGAS
191,2017-0054-192,2017-0054,PASAJERO_ACOMPAÑANTE,FEMENINO,20,18_33,2017-05-07,21,AVENIDA,DE LOS CONSTITUYENTES AV.,"MORAN, PEDRO",15,-58.48680218,-34.58689719,MOTO,AUTO
192,2017-0055-193,2017-0055,CONDUCTOR,MASCULINO,32,18_33,2017-05-09,8,AVENIDA,DE LOS CONSTITUYENTES AV.,,12,-58.49563989,-34.57962262,AUTO,AUTO
193,2017-0058-194,2017-0058,PEATON,MASCULINO,80,>65,2017-05-09,23,AVENIDA,CORDOBA AV.,LIBERTAD,1,-58.38403232,-34.59915940,PEATON,MOTO
194,2017-0059-195,2017-0059,PEATON,FEMENINO,39,34_49,2017-05-11,9,CALLE,BRASIL,LIMA,1,-58.38223382,-34.62693865,PEATON,PASAJEROS
195,2017-0060-196,2017-0060,PASAJERO_ACOMPAÑANTE,MASCULINO,30,18_33,2017-05-13,7,AVENIDA,ESCALADA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45966521,-34.67323292,MOTO,OBJETO FIJO
196,2017-0061-197,2017-0061,PEATON,MASCULINO,47,34_49,2017-05-15,13,AVENIDA,PARAGUAY,CALLAO AV.,2,-58.39303911,-34.59871111,PEATON,MOTO
197,2017-0062-198,2017-0062,CONDUCTOR,MASCULINO,35,34_49,2017-05-15,16,AVENIDA,"JUSTO, JUAN B. AV.",SAN BLAS,10,-58.51262106,-34.63395999,MOTO,CARGAS
198,2017-0063-199,2017-0063,PEATON,FEMENINO,79,>65,2017-05-17,10,AVENIDA,CHILE,9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS
199,2017-0064-200,2017-0064,PASAJERO_ACOMPAÑANTE,MASCULINO,61,50_65,2017-05-20,5,CALLE,MAIPU,"PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO
200,2017-0065-201,2017-0065,CICLISTA,MASCULINO,21,18_33,2017-05-22,16,AVENIDA,SUAREZ AV.,HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS
201,2017-0066-202,2017-0066,PEATON,MASCULINO,10,<18,2017-05-22,18,AVENIDA,SAN MARTIN AV.,FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS
202,2017-0067-203,2017-0067,CONDUCTOR,MASCULINO,21,18_33,2017-05-23,2,AVENIDA,DIRECTORIO AV.,"MORENO, JOSE MARIA AV.",6,-58.43381970,-34.62801894,MOTO,CARGAS
203,2017-0068-204,2017-0068,CONDUCTOR,MASCULINO,32,18_33,2017-05-27,19,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",,8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO
204,2017-0069-205,2017-0069,CONDUCTOR,MASCULINO,39,34_49,2017-05-24,14,GRAL PAZ,"PAZ, GRAL. AV.","SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD
205,2017-0070-206,2017-0070,PEATON,MASCULINO,80,>65,2017-05-30,13,CALLE,NUEVA YORK,,11,-58.50791763,-34.59804273,PEATON,AUTO
206,2017-0072-207,2017-0072,CONDUCTOR,MASCULINO,25,18_33,2017-06-03,23,AVENIDA,DE LOS CONSTITUYENTES AV.,VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO
207,2017-0073-208,2017-0073,CONDUCTOR,MASCULINO,19,18_33,2017-06-04,9,AVENIDA,CORRIENTES AV.,ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO
208,2017-0074-209,2017-0074,SD,MASCULINO,70,>65,2017-06-04,12,CALLE,CASCO,,9,-58.52567073,-34.63787791,SD,SD
209,2017-0075-210,2017-0075,PEATON,MASCULINO,55,50_65,2017-06-12,22,AVENIDA,DE MAYO AV.,9 DE JULIO AV.,1,-58.38154200,-34.60906385,PEATON,MOTO
210,2017-0076-211,2017-0076,PEATON,FEMENINO,30,18_33,2017-06-13,14,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),2,-58.38526125,-34.57805810,PEATON,CARGAS
211,2017-0077-212,2017-0077,CONDUCTOR,FEMENINO,60,50_65,2017-06-17,23,CALLE,FRAY JUSTO SANTAMARIA DE ORO,,14,-58.42934104,-34.58451712,MOTO,CARGAS
212,2017-0079-213,2017-0079,CONDUCTOR,MASCULINO,33,18_33,2017-06-19,16,CALLE,MEXICO,DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS
213,2017-0080-214,2017-0080,PEATON,FEMENINO,95,>65,2017-06-22,10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",ESCALADA AV.,9,-58.49525314,-34.64487785,PEATON,CARGAS
214,2017-0082-215,2017-0082,PEATON,MASCULINO,36,34_49,2017-06-25,22,AVENIDA,ENTRE RIOS AV.,BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO
215,2017-0083-216,2017-0083,CONDUCTOR,MASCULINO,37,34_49,2017-07-04,0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",GUARDIA NACIONAL,9,-58.49603546,-34.64564271,MOTO,CARGAS
216,2017-0084-217,2017-0084,PEATON,FEMENINO,73,>65,2017-07-05,12,AVENIDA,DEL LIBERTADOR AV.,RODRIGUEZ PEÑA,2,-58.38502878,-34.58703485,PEATON,PASAJEROS
217,2017-0085-218,2017-0085,PEATON,MASCULINO,84,>65,2017-07-07,14,AVENIDA,TACUARI,"GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS
218,2017-0086-219,2017-0086,PEATON,FEMENINO,30,18_33,2017-07-09,7,AVENIDA,RIVADAVIA AV.,MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO
219,2017-0087-220,2017-0087,PEATON,FEMENINO,73,>65,2017-07-10,10,CALLE,24 DE NOVIEMBRE,,3,-58.41095567,-34.61516101,PEATON,AUTO
220,2017-0088-221,2017-0088,PEATON,MASCULINO,43,34_49,2017-07-10,22,AVENIDA,PASEO COLON AV.,BRASIL AV.,1,-58.36797542,-34.62519403,PEATON,PASAJEROS
221,2017-0089-222,2017-0089,SD,MASCULINO,23,18_33,2017-07-13,12,CALLE,"LEGUIZAMON, MARTINIANO",,9,-58.51514709,-34.64787051,SD,AUTO
222,2017-0090-223,2017-0090,PEATON,MASCULINO,22,18_33,2017-07-15,5,GRAL PAZ,CHIVILCOY AV.,"PAZ, GRAL. AV.",11,-58.51925642,-34.59171721,PEATON,AUTO
223,2017-0091-224,2017-0091,CONDUCTOR,MASCULINO,58,50_65,2017-07-15,13,GRAL PAZ,SUPERI,"PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO,SD
224,2017-0092-225,2017-0092,PEATON,MASCULINO,66,>65,2017-07-24,22,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,PEATON,AUTO
225,2017-0093-226,2017-0093,PEATON,MASCULINO,SD,SD,2017-07-25,16,AUTOPISTA,"LUGONES, LEOPOLDO AV.",PUENTE DISTRIBUIDOR SCALABRINI ORTIZ,13,-58.43633522,-34.54966288,PEATON,AUTO
226,2017-0094-227,2017-0094,CICLISTA,FEMENINO,56,50_65,2017-07-27,8,CALLE,"HUGO, VICTOR",,10,-58.52640838,-34.61765855,BICICLETA,CARGAS
227,2017-0095-228,2017-0095,CONDUCTOR,MASCULINO,36,34_49,2017-08-06,8,AVENIDA,CORDOBA AV.,"SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO,AUTO
228,2017-0096-229,2017-0096,PEATON,MASCULINO,87,>65,2017-08-07,19,AVENIDA,CABILDO AV.,NUÑEZ,13,-58.46756026,-34.54972741,PEATON,PASAJEROS
229,2017-0098-230,2017-0098,PEATON,FEMENINO,61,50_65,2017-08-08,12,CALLE,"BONIFACIO, JOSE",,7,-58.45715752,-34.63132912,PEATON,AUTO
230,2017-0099-231,2017-0099,CICLISTA,MASCULINO,28,18_33,2017-08-17,19,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",,14,-58.42406784,-34.56213916,BICICLETA,AUTO
231,2017-0100-232,2017-0100,PASAJERO_ACOMPAÑANTE,FEMENINO,16,<18,2017-08-21,7,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,,3,-58.39674470,-34.61512051,MOTO,OBJETO FIJO
232,2017-0101-233,2017-0101,PEATON,FEMENINO,61,50_65,2017-08-23,10,AVENIDA,"LACROZE, FEDERICO AV.",ZAPATA,13,-58.44537508,-34.57084818,PEATON,MULTIPLE
233,2017-0102-234,2017-0102,PEATON,MASCULINO,46,34_49,2017-08-24,1,AVENIDA,"IRIARTE, GRAL. AV.",ZAVALETA,4,-58.40056767,-34.65107080,PEATON,CARGAS
234,2017-0104-235,2017-0104,PEATON,FEMENINO,18,18_33,2017-08-25,9,AVENIDA,9 DE JULIO AV.,ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON,CARGAS
235,2017-0106-236,2017-0106,PEATON,FEMENINO,85,>65,2017-08-31,19,CALLE,FRAY JUSTO SANTAMARIA DE ORO,GUEMES,14,-58.42533612,-34.58035258,PEATON,PASAJEROS
236,2017-0107-237,2017-0107,CONDUCTOR,MASCULINO,41,34_49,2017-09-01,11,AVENIDA,DEL LIBERTADOR AV.,JARAMILLO,13,-58.46062311,-34.54395182,MOTO,CARGAS
237,2017-0108-238,2017-0108,PASAJERO_ACOMPAÑANTE,MASCULINO,17,<18,2017-09-02,4,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,12,-58.49491054,-34.54795581,AUTO,OBJETO FIJO
238,2017-0108-239,2017-0108,PASAJERO_ACOMPAÑANTE,MASCULINO,10,<18,2017-09-02,4,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,12,-58.49491054,-34.54795581,AUTO,OBJETO FIJO
239,2017-0109-240,2017-0109,CONDUCTOR,MASCULINO,21,18_33,2017-09-04,21,AVENIDA,DIRECTORIO AV.,PORTELA,7,-58.47130269,-34.63665402,MOTO,AUTO
240,2017-0110-241,2017-0110,PEATON,MASCULINO,56,50_65,2017-09-06,14,AVENIDA,LAVALLE,"ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS
241,2017-0111-242,2017-0111,PEATON,FEMENINO,79,>65,2017-09-07,18,CALLE,USPALLATA,PIROVANO,4,-58.42023854,-34.64234110,PEATON,CARGAS
242,2017-0112-243,2017-0112,PASAJERO_ACOMPAÑANTE,MASCULINO,1,<18,2017-09-10,9,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.45807401,-34.63997430,AUTO,OBJETO FIJO
243,2017-0112-244,2017-0112,PASAJERO_ACOMPAÑANTE,MASCULINO,SD,SD,2017-09-10,9,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.45807401,-34.63997430,AUTO,OBJETO FIJO
244,2017-0113-245,2017-0113,PEATON,FEMENINO,76,>65,2017-09-11,6,AVENIDA,SANTA FE AV.,MAIPU,1,-58.37697717,-34.59573848,PEATON,PASAJEROS
245,2017-0114-246,2017-0114,CONDUCTOR,MASCULINO,26,18_33,2017-09-15,2,AVENIDA,ALVEAR AV.,DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,AUTO,OBJETO FIJO
246,2017-0115-247,2017-0115,CONDUCTOR,MASCULINO,34,34_49,2017-09-19,18,AVENIDA,PAVON AV.,TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO,BICICLETA
247,2017-0116-248,2017-0116,CONDUCTOR,MASCULINO,22,18_33,2017-09-20,22,GRAL PAZ,"PAZ, GRAL. AV.",,12,-58.51389422,-34.58075791,MOTO,OBJETO FIJO
248,2017-0118-249,2017-0118,PASAJERO_ACOMPAÑANTE,FEMENINO,26,18_33,2017-09-22,7,AVENIDA,VIEYTES,"CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,MOTO,AUTO
249,2017-0120-250,2017-0120,CONDUCTOR,MASCULINO,20,18_33,2017-10-02,15,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,ESCALADA AV.,9,-58.47297505,-34.66245085,MOTO,CARGAS
250,2017-0123-251,2017-0123,PEATON,FEMENINO,36,34_49,2017-10-10,1,AVENIDA,ALBARIÑO,ARGENTINA AV.,8,-58.46855503,-34.67216349,PEATON,AUTO
251,2017-0124-252,2017-0124,CONDUCTOR,MASCULINO,51,50_65,2017-10-12,14,CALLE,"RAMIREZ DE VELASCO, JUAN",,15,-58.44254033,-34.59185043,MOTO,PASAJEROS
252,2017-0125-253,2017-0125,CONDUCTOR,MASCULINO,29,18_33,2017-10-13,6,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",LARRAYA,8,-58.46622247,-34.67926929,MOTO,OBJETO FIJO
253,2017-0126-254,2017-0126,PASAJERO_ACOMPAÑANTE,MASCULINO,39,34_49,2017-10-14,6,AVENIDA,RIESTRA AV.,CAÑADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO,OBJETO FIJO
254,2017-0126-255,2017-0126,CONDUCTOR,MASCULINO,36,34_49,2017-10-14,6,AVENIDA,RIESTRA AV.,CAÑADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO,OBJETO FIJO
255,2017-0127-256,2017-0127,PASAJERO_ACOMPAÑANTE,MASCULINO,24,18_33,2017-10-16,7,AVENIDA,GALLO,CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO,MOTO
256,2017-0128-257,2017-0128,PEATON,FEMENINO,60,50_65,2017-10-17,12,CALLE,"ARANGUREN, JUAN F., DR.",,6,-58.44034689,-34.61349731,PEATON,PASAJEROS
257,2017-0129-258,2017-0129,CONDUCTOR,MASCULINO,57,50_65,2017-10-26,19,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO,PASAJEROS
258,2017-0130-259,2017-0130,CONDUCTOR,MASCULINO,23,18_33,2017-10-27,5,AVENIDA,CHORROARIN,SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO,CARGAS
259,2017-0132-260,2017-0132,CONDUCTOR,MASCULINO,23,18_33,2017-10-30,14,AVENIDA,COSQUIN,"ROCA, CNEL. AV.",8,-58.46552171,-34.69374130,MOTO,PASAJEROS
260,2017-0134-261,2017-0134,PEATON,FEMENINO,47,34_49,2017-11-06,18,AVENIDA,"ROCA, CNEL. AV.",,8,-58.44239720,-34.66777987,PEATON,PASAJEROS
261,2017-0135-262,2017-0135,CONDUCTOR,MASCULINO,24,18_33,2017-11-07,12,AVENIDA,WARNES AV.,PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO,CARGAS
262,2017-0136-263,2017-0136,PEATON,MASCULINO,55,50_65,2017-11-16,8,AVENIDA,BARCO CENTENERA DEL,"RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON,PASAJEROS
